murli_category,label,language,text,source
NN_social_greeting,none,hinglish,Shoutout to Sapna aur design team. agenda pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,en,Thanks Priya for organizing the lunch last month. Everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hi,कार्तिक को प्रमोशन पर बधाई बहुत अच्छा काम किया,N10_social_casual
NN_social_greeting,none,en,Congrats Venkat on the award Well deserved,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Sapna organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,hinglish,Congrats Rajesh! Promotion ke liye badhai ho,N10_social_casual
NN_social_greeting,none,en,"great job by the qa team on the sla project. really impressive work, especially given the tight deadline we had",N10_social_casual
NN_social_greeting,none,en,Thanks Swati for organizing the lunch a few hours ago. Everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट स्वाति और लीगल टीम को। MoM पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hi,तरुण को प्रमोशन पर बधाई! बहुत अच्छा काम किया,N10_social_casual
NN_social_greeting,none,hi,निशा ने RFP प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,en,Thanks Harish for organizing the lunch last week. Everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Rajesh aur logistics team. budget pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi Suresh organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,en,Shoutout to Deepa & the business dev team for their hard work on the SLA The quality was top-notch,N10_social_casual
NN_social_greeting,none,hinglish,Happy holidays sab ko,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Lakshmi organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,en,Welcome Anita to the customer success team. Looking forward to working with you,N10_social_casual
NN_social_greeting,none,hinglish,Kal ki party bahut mast thi Thanks Rohit for organizing,N10_social_casual
NN_social_greeting,none,tenglish,Swati risk assessment project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,tenglish,Sapna project plan project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,tenglish,Karthik agenda project meeda adhbhuthamga pani cheshaaru Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Manish ne spreadsheet project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,tenglish,bharti timesheet project meeda adhbhuthamga pani cheshaaru tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Nisha aur QA team. expense report pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,en,welcome prasad!,N10_social_casual
NN_social_greeting,none,te,అర్జున్ వైర్‌ఫ్రేమ్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hinglish,kal ki party bahut mast thi. thanks dhruv for organizing,N10_social_casual
NN_social_greeting,none,tenglish,Anita report project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,tenglish,Neha API doc project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hi,राहुल ने एजेंडा प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hi,अंजलि को प्रमोशन पर बधाई! बहुत अच्छा काम किया,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Rohit ne brief project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,en,Welcome Megha to the HR team. Looking forward to working with you,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट दिव्या और डिज़ाइन टीम को। प्रपोज़ल पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,te,రాణి బ్రీఫ్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hinglish,boht accha kaam kiya Ramesh ne release notes project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,te,జ్యోతి బ్రోచర్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,"Great job by the legal team on the SLA project. Really impressive work, especially given the tight deadline we had",N10_social_casual
NN_social_greeting,none,hi,शाउटआउट स्वाति और ऑपरेशन्स टीम को। बजट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट अमित और मार्केटिंग टीम को। बजट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,te,తరుణ్ కోటేషన్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hinglish,congrats rani! promotion ke liye badhai ho,N10_social_casual
NN_social_greeting,none,en,Welcome Mohan to the IT team. Looking forward to working with you,N10_social_casual
NN_social_greeting,none,hi,पूजा ने डैशबोर्ड प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,en,welcome sunil!,N10_social_casual
NN_social_greeting,none,hi,कल की पार्टी बहुत मज़ेदार थी। कविता शुक्रिया ऑर्गनाइज़ करने के लिए,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Meera! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,hi,नेहा ने ब्रोशर प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hi,वरुण ने एस्टिमेट प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,te,రోహిత్ స్ప్రెడ్‌షీట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hi,प्रसाद ने रिलीज़ नोट्स प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,tenglish,Manish invoice project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Ritika ne compliance doc project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,en,happy birthday nisha!,N10_social_casual
NN_social_greeting,none,tenglish,Karthik release notes project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट दिव्या और प्रोडक्ट टीम को। कॉन्ट्रैक्ट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hinglish,congrats neha! promotion ke liye badhai ho,N10_social_casual
NN_social_greeting,none,te,నిన్నటి పార్టీ చాలా బాగుంది. కార్తిక్ ఆర్గనైజ్ చేసినందుకు థ్యాంక్స్,N10_social_casual
NN_social_greeting,none,hi,कल की पार्टी बहुत मज़ेदार थी। अंजलि शुक्रिया ऑर्गनाइज़ करने के लिए,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट रवि और इंजीनियरिंग टीम को। प्रोटोटाइप पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,te,లక్ష్మికి ప్రమోషన్‌కి అభినందనలు! చాలా బాగా పని చేశారు,N10_social_casual
NN_social_greeting,none,te,సంజయ్కి ప్రమోషన్‌కి అభినందనలు! చాలా బాగా పని చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Sunil! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,en,welcome pooja!,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Komal aur procurement team. agenda pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Venkat ne spec doc project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,tenglish,arjun user story project meeda adhbhuthamga pani cheshaaru. tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,en,Congratulations on the promotion,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट स्वाति और QA टीम को। रिलीज़ नोट्स पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Sanjay ne MoM project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट अनिता और लीगल टीम को। रिलीज़ नोट्स पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,en,Happy birthday Suresh Hope you have a wonderful day ahead,N10_social_casual
NN_social_greeting,none,en,Thanks Dhruv for organizing the team lunch on Monday. It was a nice break and everyone enjoyed it,N10_social_casual
NN_social_greeting,none,te,సురేష్ బ్రోచర్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट रानी और IT टीम को। एस्टिमेट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hinglish,Kal ki party bahut mast thi. Thanks Kavita for organizing,N10_social_casual
NN_social_greeting,none,en,Thanks Sapna for organizing the team lunch jst now. It was a nice break and everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hi,श्वेता ने PO प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,te,రవి కాంట్రాక్ట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,Thanks Dhruv for organizing the lunch b4 lunch. Everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hi,अर्जुन ने रिलीज़ नोट्स प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,en,Shoutout to Jyoti and the logistics team for their hard work on the analysis. The quality was top-notch,N10_social_casual
NN_social_greeting,none,hinglish,Ramesh ko team mein welcome karo sab. engineering mein aa rahe hain,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट तरुण और सपोर्ट टीम को। प्राइसिंग शीट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hi,राजेश ने रिलीज़ नोट्स प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hi,कल की पार्टी बहुत मज़ेदार थी। अर्जुन शुक्रिया ऑर्गनाइज़ करने के लिए,N10_social_casual
NN_social_greeting,none,te,మీరాకి ప్రమోషన్‌కి అభినందనలు! చాలా బాగా పని చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Deepa NDA project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,te,రాహుల్ ఇన్‌వాయిస్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,te,నిన్నటి పార్టీ చాలా బాగుంది. దీపా ఆర్గనైజ్ చేసినందుకు థ్యాంక్స్,N10_social_casual
NN_social_greeting,none,en,Welcome Ramesh to the accounts team. Looking forward to working with you,N10_social_casual
NN_social_greeting,none,hinglish,Ramesh ko team mein welcome karo sab. HR mein aa rahe hain,N10_social_casual
NN_social_greeting,none,te,దీపాకి ప్రమోషన్‌కి అభినందనలు! చాలా బాగా పని చేశారు,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Nikhil ne vendor agreement project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,tenglish,Sneha compliance doc project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,en,Congrats Suresh on the promotion! Well deserved,N10_social_casual
NN_social_greeting,none,hi,विक्रम को प्रमोशन पर बधाई! बहुत अच्छा काम किया,N10_social_casual
NN_social_greeting,none,tenglish,Neha SOW project meeda adhbhuthamga pani cheshaaru Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hinglish,Bharti ko team mein welcome karo sab. legal mein aa rahe hain,N10_social_casual
NN_social_greeting,none,hi,अनिता ने प्रपोज़ल प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Sneha ne SOW project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट श्वेता और सेल्स टीम को। फाइल पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,te,రోహిత్కి ప్రమోషన్‌కి అభినందనలు! చాలా బాగా పని చేశారు,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट पूजा और अकाउंट्स टीम को। टाइमशीट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,tenglish,Ashok MoM project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Deepa aur legal team. test plan pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,te,టీమ్‌కి స్వాగతం,N10_social_casual
NN_social_greeting,none,tenglish,Andariki holiday subhaakaankshalu,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Bharti aur QA team. release notes pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,en,Thanks Harish for organizing the team lunch a few hours ago. It was a nice break and everyone enjoyed it,N10_social_casual
NN_social_greeting,none,tenglish,congrats padma promotion ki congratulations,N10_social_casual
NN_social_greeting,none,te,అనిత RFP ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hinglish,Karthik ko team mein welcome karo sab. compliance mein aa rahe hain,N10_social_casual
NN_social_greeting,none,te,నిన్నటి పార్టీ చాలా బాగుంది. మోహన్ ఆర్గనైజ్ చేసినందుకు థ్యాంక్స్,N10_social_casual
NN_social_greeting,none,hi,अरुण को प्रमोशन पर बधाई! बहुत अच्छा काम किया,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट निखिल और अकाउंट्स टीम को। एक्सपेंस रिपोर्ट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,tenglish,Dhruv project plan project meeda adhbhuthamga pani cheshaaru Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट भारती और लीगल टीम को। वेंडर एग्रीमेंट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Anjali ne dashboard project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,hinglish,Congrats Divya! Promotion ke liye badhai ho,N10_social_casual
NN_social_greeting,none,tenglish,Kunal onboarding doc project meeda adhbhuthamga pani cheshaaru Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,te,హరీష్ ప్రొటోటైప్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट मनीष और IT टीम को। वेंडर एग्रीमेंट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,te,మీరా ప్రపోజల్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Sapna pricing sheet project meeda adhbhuthamga pani cheshaaru Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,en,happy birthday bharti!,N10_social_casual
NN_social_greeting,none,hinglish,shoutout to karthik aur hr team. vendor agreement pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,te,పూజాకి ప్రమోషన్‌కి అభినందనలు! చాలా బాగా పని చేశారు,N10_social_casual
NN_social_greeting,none,te,తరుణ్ ప్రొటోటైప్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hi,संजय ने फाइल प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hi,प्रसाद को प्रमोशन पर बधाई! बहुत अच्छा काम किया,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Rekha ne pricing sheet project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,en,thanks sunil for organizing the lunch over the weekend. everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट मोहन और इंजीनियरिंग टीम को। MoM पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hinglish,Congrats Venkat! Promotion ke liye badhai ho,N10_social_casual
NN_social_greeting,none,en,Thanks Sanjay for organizing the team lunch last month. It was a nice break and everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Ravi ne MoM project pe Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,hinglish,bahut accha kaam kiya divya ne rfp project pe tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट भारती और अकाउंट्स टीम को। फाइल पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,tenglish,Sunil risk assessment project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,en,Thanks Mohan for organizing the lunch two days ago. Everyone enjoyed it,N10_social_casual
NN_social_greeting,none,te,నిన్నటి పార్టీ చాలా బాగుంది. రాణి ఆర్గనైజ్ చేసినందుకు థ్యాంక్స్,N10_social_casual
NN_social_greeting,none,en,Thanks Jyoti for organizing the team lunch day before yesterday. It was a nice break and everyone enjoyed it,N10_social_casual
NN_social_greeting,none,en,Thanks Ashok for organizing the team lunch last month It was a nice break n everyone enjoyed it,N10_social_casual
NN_social_greeting,none,en,Thanks Venkat for organizing the team lunch earlier today. It was a nice break and everyone enjoyed it,N10_social_casual
NN_social_greeting,none,en,welcome kavita to the logistics team. looking forward to working with you,N10_social_casual
NN_social_greeting,none,hi,कल की पार्टी बहुत मज़ेदार थी। मेघा शुक्रिया ऑर्गनाइज़ करने के लिए,N10_social_casual
NN_social_greeting,none,en,Welcome Prasad to the engineering team. Looking forward to working with you,N10_social_casual
NN_social_greeting,none,te,కవిత డాక్యుమెంట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,"Great job by the operations team on the document project. Really impressive work, especially given the tight deadline we had",N10_social_casual
NN_social_greeting,none,te,పుట్టినరోజు శుభాకాంక్షలు!,N10_social_casual
NN_social_greeting,none,te,ప్రసాద్ బ్రీఫ్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,Welcome Kunal to the accounts team. Looking forward to working with you,N10_social_casual
NN_social_greeting,none,tenglish,Prasad API doc project meeda adhbhuthamga pani cheshaaru Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,te,కవిత ఎస్టిమేట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,te,సురేష్ డాష్‌బోర్డ్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Nikhil Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,te,కార్తిక్ రిపోర్ట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,welcome lakshmi to the admin team looking forward to working with you,N10_social_casual
NN_social_greeting,none,tenglish,Sneha feature spec project meeda adhbhuthamga pani cheshaaru Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट अमित और मार्केटिंग टीम को। MoM पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,en,Shoutout to Kunal and the finance team for their hard work on the dashboard. The quality was top-notch,N10_social_casual
NN_social_greeting,none,te,నిన్నటి పార్టీ చాలా బాగుంది. నేహా ఆర్గనైజ్ చేసినందుకు థ్యాంక్స్,N10_social_casual
NN_social_greeting,none,hi,दिव्या ने एनालिसिस प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hi,भारती ने फाइल प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hinglish,Kal ki party bahut mast thi Thanks Jyoti for organizing,N10_social_casual
NN_social_greeting,none,te,భారతి ఎజెండా ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,Welcome Jyoti to the logistics team. Looking forward to working with u,N10_social_casual
NN_social_greeting,none,te,నిన్నటి పార్టీ చాలా బాగుంది వెంకట్ ఆర్గనైజ్ చేసినందుకు థ్యాంక్స్,N10_social_casual
NN_social_greeting,none,en,Happy birthday! Have a great day,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Tarun! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,te,వరుణ్ బడ్జెట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hi,दीपा ने प्रपोज़ल प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hi,कल की पार्टी बहुत मज़ेदार थी। गणेश शुक्रिया ऑर्गनाइज़ करने के लिए,N10_social_casual
NN_social_greeting,none,te,సునీత ప్రెజెంటేషన్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Arun timesheet project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hinglish,Priya ko team mein welcome karo sab. customer success mein aa rahe hain,N10_social_casual
NN_social_greeting,none,en,Welcome Sunil to the compliance team. Looking forward to working with u,N10_social_casual
NN_social_greeting,none,hinglish,Sir happy birthday bhai,N10_social_casual
NN_social_greeting,none,en,thanks ganesh for organizing the lunch over the weekend. everyone enjoyed it,N10_social_casual
NN_social_greeting,none,tenglish,venkat test plan project meeda adhbhuthamga pani cheshaaru. tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,tenglish,Suresh SOW project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,en,Shoutout to Jyoti and the QA team for their hard work on the risk assessment. The quality was top-notch,N10_social_casual
NN_social_greeting,none,te,నిశా బ్రీఫ్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Arjun! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट कार्तिक और सेल्स टीम को। एस्टिमेट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,tenglish,swati budget project meeda adhbhuthamga pani cheshaaru. tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,en,Thanks Varun for organizing the lunch 30 minutes ago. Everyone enjoyed it,N10_social_casual
NN_social_greeting,none,te,సురేష్ ఆడిట్ రిపోర్ట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Komal! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,tenglish,Arjun analysis project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट हरीश और डिज़ाइन टीम को। फाइल पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hi,स्नेहा ने एक्सपेंस रिपोर्ट प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,en,Thanks Deepa for organizing the team lunch last week. It was a nice break and everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hi,कल की पार्टी बहुत मज़ेदार थी। भारती शुक्रिया ऑर्गनाइज़ करने के लिए,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Komal aur legal team. pricing sheet pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,te,శ్వేత స్పెక్ డాక్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,Happy birthday Neha! Hope you have a wonderful day ahead,N10_social_casual
NN_social_greeting,none,te,ప్రసాద్ స్ప్రెడ్‌షీట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Padma organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,hinglish,Bahut accha kaam kiya Deepa ne report project pe. Tight deadline ke baawajood deliver kiya,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Sunita aur design team. analysis pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,en,Good morning everyone,N10_social_casual
NN_social_greeting,none,en,Welcome Megha to the QA team. Looking forward to working with you,N10_social_casual
NN_social_greeting,none,tenglish,Swati quotation project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,hi,कल की पार्टी बहुत मज़ेदार थी। निशा शुक्रिया ऑर्गनाइज़ करने के लिए,N10_social_casual
NN_social_greeting,none,tenglish,Manish spreadsheet project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
